smiles,MP
CC[N+]1(CC)CCNCC1.[O-]S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-7.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.FC(F)(CC[N+]1=CC=CC=N1)C(F)(F)S(F)(F)(F)(F)F,-14.0
[Cl-].[NH3+]CC(O)=O,186.0
[NH3+]CC(O)=O.F[B-](F)(F)F,116.0
[O-][N+]([O-])=O.[NH3+]CC(O)=O,111.0
[NH3+]CC(O)=O.F[P-](F)(F)(F)(F)F,101.0
F[B-](F)(F)F.C[C@H]([NH3+])C(O)=O,78.0
[O-][N+]([O-])=O.C[C@H]([NH3+])C(O)=O,159.0
C[C@H]([NH3+])C(O)=O.[O-]C(=O)C(F)(F)F,82.0
F[B-](F)(F)F.OC(=O)[C@@H]1CCC[NH2+]1,76.0
[O-]C(=O)C(F)(F)F.OC(=O)[C@@H]1CCC[NH2+]1,78.0
[O-][N+]([O-])=O.CC(C)[C@H]([NH3+])C(O)=O,134.0
[O-][N+]([O-])=O.CC[C@H](C)[C@H]([NH3+])C(O)=O,105.0
[O-][N+]([O-])=O.COC(=O)C[NH3+],44.0
[O-][N+]([O-])=O.CCOC(=O)C[NH3+],49.0
F[B-](F)(F)F.COC(=O)C(C)[NH3+],-18.0
COC(=O)C(C)[NH3+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-17.0
[O-][N+]([O-])=O.COC(=O)C(C)[NH3+],61.0
C[C@H](O)C([O-])=O.COC(=O)C(C)[NH3+],38.0
[S-]C#N.COC(=O)C(C)[NH3+],62.0
[O-][N+]([O-])=O.COC(=O)C([NH3+])CO,105.0
[O-][N+]([O-])=O.CC[NH2+]C(C)C(=O)OCC,-17.0
C[C@H](O)C([O-])=O.CC[NH2+]C(C)C(=O)OCC,-25.0
[O-][N+]([O-])=O.COC(=O)C1CCC[NH2+]1,-16.0
[O-][N+]([O-])=O.COC(=O)C([NH3+])C(C)C,74.0
[O-][N+]([O-])=O.CCOC(=O)C1CCC[NH2+]1,-17.0
[O-][N+]([O-])=O.CCC(C)C([NH3+])C(=O)OC,-14.0
[O-][N+]([O-])=O.CC(C)C[C@H]([NH3+])C(O)=O,75.0
[O-][N+]([O-])=O.COC(=O)C([NH3+])CC1=CC=CC=C1,92.0
[Br-].CCCN1C=C(C[C@@H](NC(=O)C2=CC=CC=C2)C(=O)OC)[N+](CCC)=C1,39.0
[I-].COC(=O)[C@@H](CC1=CN(C=[N+]1C(C)C)C(C)C)NC(=O)C1=CC=CC=C1,55.0
[I-].CC(C)N1C=C(C[C@@H](NC(=O)OC(C)(C)C)C(C)=O)[N+](=C1)C(C)C,55.0
CC1=CC(C)=C(N2C=C[N+](C)=C2)C(C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,71.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CN(C=C1)C1=C(C)C=C(C)C=C1C,26.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCC[N+]1=CN(C=C1)C1=C(C)C=C(C)C=C1C,40.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCC[N+]1=CN(C=C1)C1=C(C)C=C(C)C=C1C,32.0
[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1(C)CCCC(C)C1,84.0
[O-]S(=O)(=O)C(F)(F)F.CCCCCC[N+]1(C)CCCC(C)C1,82.0
[O-]C(=O)C(F)(F)F.CCCC[N+]1(C)CCCC(C)C1,58.0
[O-]C(=O)C(F)(F)F.CCCCCC[N+]1(C)CCCC(C)C1,41.0
[I-].CCCC[N+]1(C)CCCC(C)C1,144.0
[I-].CCCCCC[N+]1(C)CCCC(C)C1,123.0
CCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,44.0
CCCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.0
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCC1=C[N+](=NN1C)C1=CC=CC=C1,146.0
[O-]S(=O)(=O)C(F)(F)F.CCCCC1=C[N+](=NN1C)C1=CC=CC=C1,102.0
CCCCC1=C[N+](C)=NN1C.CC1=CC=C(C=C1)S([O-])(=O)=O,106.0
CN1C=C[N+](C)=N1.CC1=CC=C(C=C1)S([O-])(=O)=O,99.0
CN1C=C[N+](C)=C1.CC1=CC=C(C=C1)S([O-])(=O)=O,95.0
CN1C=C[N+](C)=C1.[O-]S(=O)(=O)C(F)(F)F,37.0
F[P-](F)(F)(F)(F)F.CCCCCC[P+](CCCC)(CCCC)CCCC,141.0
F[P-](F)(F)(F)(F)F.CCCCCC[N+](CCCC)(CCCC)CCCC,167.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCC[N+](CCCC)(CCCC)CCCC,24.0
COS([O-])(=O)=O.C[N+]1(C)CCCC1,95.0
COS([O-])(=O)=O.C[N+]1(C)CCCCC1,99.0
CCOS([O-])(=O)=O.CC[N+]1(C)CCCCC1,-80.0
COS([O-])(=O)=O.C[N+]1(C)CCOCC1,113.0
COS([O-])(=O)=O.CC[N+]1(C)CCOCC1,45.0
CCOS([O-])(=O)=O.CC[N+]1(C)CCOCC1,-68.0
FS(=O)(=O)[N-]S(F)(=O)=O.CC[N+](CC)(CCOC)CCOC,15.0
FS(=O)(=O)[N-]S(F)(=O)=O.COCC[N+](CCOC)(CCOC)CCOC,21.0
CC[N+](CC)(CCOC)CCOC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,7.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.COCC[N+](CCOC)(CCOC)CCOC,26.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCC[N+](CCC)(CCC)CC(=O)OCC,68.0
F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CC(=O)OCC,54.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCOCC[N+](CCOC)=C(N(C)C)N(C)C,8.0
FS(=O)(=O)[N-]S(F)(=O)=O.CCCC[P+](CC)(CC)CC,-16.0
FS(=O)(=O)[N-]S(F)(=O)=O.CCCCC[P+](CC)(CC)CC,-35.0
FS(=O)(=O)[N-]S(F)(=O)=O.CC[P+](CC)(CC)COC,-14.0
FS(=O)(=O)[N-]S(F)(=O)=O.CCOC[P+](CC)(CC)CC,-18.0
CCOC(=O)C[N+](C)(C)CC=C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,26.0
CCCCC[N+](C)(C)CC(=O)OCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-17.0
CCOC(=O)C[N+](CC)(CC)CC=C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-28.0
COS([O-])(=O)=O.CCOC(=O)C[N+](C)(C)C,38.0
CCOS([O-])(=O)=O.CCOC(=O)C[N+](C)(C)CC,21.0
COS([O-])(=O)=O.CCOC(=O)C[N+](C)(CC)CC,-31.0
CCOS([O-])(=O)=O.CCOC(=O)C[N+](CC)(CC)CC,-30.0
CCCCOS([O-])(=O)=O.CCCC[N+](CC)(CC)CC(=O)OCC,-33.0
CCC[P+](C)(C)C.FS(=O)(=O)[N-]S(F)(=O)=O,0.0
CCC[P+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,40.0
COC[P+](C)(C)C.FS(=O)(=O)[N-]S(F)(=O)=O,-6.0
COC[P+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,13.0
C[P+](C)(C)CC=C.FS(=O)(=O)[N-]S(F)(=O)=O,-5.0
F[B-](F)(F)F.CCCC[N+]1=CN(C)C=C1,-82.0
F[B-](F)(F)F.CCCCCC[N+]1=CN(C)C=C1,-82.0
F[B-](F)(F)F.CCCCCCCC[N+]1=CN(C)C=C1,79.0
F[P-](F)(F)(F)(F)F.CCCC[N+]1=CN(C)C=C1,10.0
F[P-](F)(F)(F)(F)F.CCCCCC[N+]1=CN(C)C=C1,-61.0
[Cl-].CCCC[N+]1=CN(C)C=C1,65.0
COS([O-])(=O)=O.CN1C=C[N+](C)=C1,35.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC=C2)=C1C(C)=C,182.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC=C2)=C1C(=C)C(C)(C)C,200.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC=C2)=C1C(=C)C1=CC=CC=C1,185.0
[Br-].CCCN1C=C[N+](CCC)=C1CC(C)C,163.0
[Br-].CCCCCCCCCC[N+]1=C(C)N(CC=C)C=C1,71.0
[Br-].CCCCCCCCCC1=[N+](CC=C)C=CN1C,98.0
[Br-].CCCCCCCC1=[N+](CC2=CC=CC=C2)C=CN1C,187.0
[Br-].CCN1C=[N+](CC)C(=C1C1=CC=CC=C1)C1=CC=CC=C1,154.0
[Br-].CCCCCCCCCC1=[N+](CC2=CC=CC=C2)C=CN1C,194.0
[Br-].CCCCCCCCCCCC1=[N+](C)C=CN1CC1=CC=CC=C1,187.0
[Br-].CCCCCCCCCCCC1=[N+](CCCCC)C=CN1CC1=CC=CC=C1,117.0
[Br-].C(N1C=[N+](CC2=CC=CC=C2)C(=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,212.0
[Br-].CN1C=C[N+](C)=C1SC#N,221.0
[Br-].CN1C(Br)=C(Br)[N+](C)=C1Br,268.0
[Br-].C[N+]1=C(N(C=C1N)C1=CC=CC=C1)C1=CC=CC=C1,283.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1C,201.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(C)C=C2)C=CN1C1=CC=CC=C1,206.0
[Br-].NC1=CN(C(C2=CC=CC=C2)=[N+]1C1=CC=CC=C1)C1=CC=CC=C1,283.0
[Br-].CC(=O)NC1=CN(C(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1,272.0
[Br-].CC1=C(CCO)[N+](CC2=CC=CC=C2)=CN1CC1=CC=CC=C1,135.0
[Br-].CC1=CC=C(C=C1)[N+]1=C(N(C=C1N)C1=CC=CC=C1)C1=CC=CC=C1,268.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1CC1=CC=CC=C1,229.0
[Br-].COC1=CC=C(C=C1)C(=O)C[N+]1=C(C)N(CC2=CC=CC=C2)C=C1,202.0
[Br-].COC1=CC=C(CN2C=C[N+](CC(=O)C3=CC=C(C)C=C3)=C2C)C=C1,225.0
[Br-].CC[N+]1=CN(C=C)C=C1,100.0
[Br-].CCC[N+]1=CN(C=C)C=C1,155.0
[Br-].CCCCN1C=C[N+](C=C)=C1,83.0
[Br-].CN1C=C[N+](C)=C1C1=CC=CC=C1,284.0
[Br-].C[N+]1=CN(C=C1)C(=O)C1=CC=CC=C1,89.0
[Br-].ON1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1,202.0
[Br-].ON1C=C[N+](CC2=CC=C(Cl)C=C2Cl)=C1,115.0
[Br-].CON1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1,156.0
[Br-].CCON1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1,130.0
[Br-].CCON1C=C[N+](CC2=CC=C(Cl)C=C2Cl)=C1,134.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1O,200.0
[Br-].CCON1C=C[N+](CC2=CC=C(C=C2)N(=O)=O)=C1,120.0
[Br-].CCC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1O,199.0
[Br-].ClC1=CC=C(C[N+]2=CN(OCC=C)C=C2)C(Cl)=C1,117.0
[Br-].COC1=CC(C[N+]2=CN(O)C=C2)=CC(OC)=C1OC,190.0
[Br-].CON1C=C[N+](CC2=CC(OC)=C(OC)C(OC)=C2)=C1,138.0
[Br-].C=CCON1C=C[N+](CC2=CC=C3OCOC3=C2)=C1,137.0
[Br-].CN(C)C1=CC=C(C=C1)C(=O)C[N+]1=CN(OC2=CC=CC=C2)C=C1,141.0
[Br-].CC(C)(C)C(=O)ON1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1,166.0
[Br-].ClC1=CC=C(C[N+]2=CN(OCCC3=CC=CC=C3)C=C2)C(Cl)=C1,138.0
[Br-].CCC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1OC1=CC=CC=C1,171.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1OC(=O)C(C)(C)C,140.0
[Br-].CCC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1OC(=O)C(C)(C)C,184.0
[Br-].CC1=[N+](OCC2=CC=C(Br)C=C2)C=CN1OCC1=CC=C(Br)C=C1,174.0
[Br-].CCC1=[N+](CC2=CC=C(Cl)C=C2Cl)C=CN1OCC1=CC=CC=C1,144.0
[Br-].CCC1=[N+](OCC2=CC=C(Br)C=C2)C=CN1OCC1=CC=C(Br)C=C1,170.0
[Br-].CCC1=[N+](CC2=CC(OC)=C(OC)C(OC)=C2)C=CN1OCC1=CC=CC=C1,159.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(Cl)C=C2)C=CN1OCC1=CC=C(Cl)C=C1Cl,105.0
[Br-].CCC1=[N+](OCC2=CC=C(Cl)C=C2Cl)C=CN1OCC1=CC=C(Cl)C=C1Cl,176.0
[Br-].CC1=[N+](OCC2=CC=C(Cl)C=C2Cl)C=CN1OCC1=CC=C(Cl)C=C1Cl,190.0
[Br-].CC1=[N+](OCC2=CC=C(C=C2)N(=O)=O)C=CN1OCC1=CC=C(C=C1)N(=O)=O,168.0
[Br-].CCC1=[N+](CC2=CC=C(C=C2)N(=O)=O)C=CN1OCC1=CC=C(Cl)C=C1Cl,130.0
[Br-].CCC1=[N+](OCC2=C(Cl)C=CC=C2Cl)C=CN1OCC1=C(Cl)C=CC=C1Cl,156.0
[Br-].CCC1=[N+](OCC2=CC=C(C=C2)N(=O)=O)C=CN1OCC1=CC=C(C=C1)N(=O)=O,169.0
[Br-].CN1C=[N+](CC(=O)C2=CC=CC=C2)C(C(N)=O)=C1N,250.0
[Br-].CN1C=[N+](C)C=C1Cl,196.0
[Br-].CCOC(=O)C(CN1C=C[N+](C)=C1)=NO,178.0
[Br-].CN1C=C[N+](CC2=CC=CC=C2C(=O)OC2=CC=C(C=C2)N(=O)=O)=C1C,224.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CCO)=CN2C)COC1=O,120.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC3=CC=CC(C)=C3)=CN2C)COC1=O,115.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC3=CC=CC=C3C)=CN2C)COC1=O,115.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC(=O)C3=CC=CC=C3)=CN2C)COC1=O,49.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CCOC3=CC=CC=C3)=CN2C)COC1=O,82.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CCCOC3=CC=CC=C3)=CN2C)COC1=O,51.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC3=CC=CC(Cl)=C3)=CN2C)COC1=O,155.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC3=CC=C(C=C3)N(=O)=O)=CN2C)COC1=O,157.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC3=CC=CC(=C3)N(=O)=O)=CN2C)COC1=O,181.0
[Br-].CC[C@H]1[C@@H](CC2=C[N+](CC(=O)C3=CC=C(F)C=C3)=CN2C)COC1=O,91.0
[Br-].COC(=O)C=CC1=CC=C(C[N+]2=CN(C=C2)C(C)=O)C=C1,154.0
[Br-].CCOC(=O)N1C=C[N+](CC2=CC=C(C=CC(=O)OC)C=C2)=C1,129.0
[Br-].COC(=O)C=CC1=CC=C(C[N+]2=CN(C=C2)C(=O)C2=CC=CC=C2)C=C1,155.0
[Br-].CC(=O)N1C=C[N+](CC2=CC=CC=C2)=C1,126.0
[Br-].ON=CC[N+]1=C(NC=C1)C1OCCO1,134.0
[Br-].CN1C=C[N+](CC=NO)=C1C1OCCO1,194.0
[Br-].CC1=[N+](CC2=CC=CC=C2)C=CN1CC1CC(C(=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1,220.0
[Br-].CC(=O)N1CCC(CC1)C1=CN(C=[N+]1CC(=O)C1=CC=CC=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,231.0
[Br-].CN1C=C[N+](CC(O)C2=CC=CC=C2)=C1,197.0
[Br-].CCCCCCCN1C=C[N+](CC(=O)C2=CC=C(NS(C)(=O)=O)C=C2)=C1,79.0
[Br-].C[N+]1=CN(CC=C)C=C1Cl,142.0
[Br-].CN1C=C[N+](=C1)C1(C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C,180.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC(C)=C2)=C1,186.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC=C2C)=C1,153.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CO2)=C1,147.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(C)C(C)=C2)=C1,164.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(C)C=C2C)=C1,180.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(Cl)C=C2)=C1,149.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC=C2F)=C1,179.0
[Br-].COC1=CC=C(C=C1)C(=O)C[N+]1=CN(C)C=C1,158.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=CC(Cl)=C2)=C1,176.0
[Br-].CCOC1=CC=C(C=C1)C(=O)C[N+]1=CN(C)C=C1,145.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(C=C2)C#N)=C1,212.0
[Br-].CN1C=C[N+](CC(=O)C2=C(C)C=C(C)C=C2C)=C1,223.0
[Br-].CN1C=C[N+](CC(=O)C2=C3C=CC=CC3=CC=C2)=C1,231.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C3C=CC=CC3=C2)=C1,239.0
[Br-].COC1=CC=CC(=C1)C(=O)C[N+]1=CN(C)C=C1,172.0
[Br-].CCOC1=CC=CC(=C1)C(=O)C[N+]1=CN(C)C=C1,138.0
[Br-].COC1=CC=CC=C1C(=O)C[N+]1=CN(C)C=C1,166.0
[Br-].CCCOC1=CC=CC(=C1)C(=O)C[N+]1=CN(C)C=C1,85.0
[Br-].COC1=CC=CC(=C1)C(=O)C[N+]1=CN(C=C1)C(C)C,178.0
[Br-].CN1C=C[N+](CC(=O)C2=CC=C(Cl)C(Cl)=C2)=C1,184.0
[Br-].CN1C=C[N+](CC(=O)C2=CC(NC(C)=O)=CC=C2)=C1,203.0
[Br-].COC1=CC(=CC(OC)=C1)C(=O)C[N+]1=CN(C)C=C1,240.0
[Br-].COC1=CC=C(C=C1OC)C(=O)C[N+]1=CN(C)C=C1,232.0
[Br-].COC1=CC=CC(=C1)C(=O)C[N+]1=CN(C=C1)C1=CC=CC=C1,147.0
[Br-].COC1=C(OC)C(=CC=C1)C(=O)C[N+]1=CN(C)C=C1,216.0
[Br-].COC1=CC=C(OC)C(=C1)C(=O)C[N+]1=CN(C)C=C1,209.0
[Br-].COC1=CC=CC(=C1)C(=O)C[N+]1=C(SC(C)C)N(C)C=C1,158.0
[Br-].CN1C=[N+](CC(=O)C2=CC=C(C)C=C2)C(=C1C1=CC=CC=C1)C1=CC=CC=C1,182.0
[Br-].CC1=[N+](CC(=O)C2=CC=C(SC3=CC=CC=C3)C=C2)C=CN1CC(=O)C1=CC=C(SC2=CC=CC=C2)C=C1,251.0
[Br-].C=CCN1C=C[N+](CCC#N)=C1,89.0
[Br-].CC1=CC(C)=C(C)C(C(=O)CN2C=C[N+](CC(=O)C3=C(C)C(C)=CC(C)=C3C)=C2)=C1C,273.0
[Br-].CN1C=C[N+](CCCCCC(O)=O)=C1,104.0
[Br-].C=CC[N+]1=CN(CCC#N)C=C1C1=CC=CC=C1,116.0
[Br-].N#CCCC[N+]1=CN(CCC#N)C=C1C1=CC=CC=C1,132.0
[Br-].N#CCCN1C=C(C2=CC=CC=C2)[N+](CC2=CC=CC=C2)=C1,174.0
[Br-].COC(=O)C1=CC=C(NC(=O)C[N+]2=CN(CCC#N)C=C2C2=CC=CC=C2)C=C1,206.0
[Br-].CC1=[N+](O)C(Br)=CN1O,154.0
[Br-].ON1C=C[N+](O)=C1Br,181.0
[Br-].CC1=C(C)[N+](O)=C(Br)N1O,152.0
[Br-].ON1C=C(Br)[N+](O)=C1C#N,161.0
[Br-].ON1C=C(Br)[N+](O)=C1C1=CC=CC=C1,158.0
[Br-].CC1=C(C)[N+](CC2=CC=C(F)C=C2)=CN1CC1=CC=C(F)C=C1,250.0
[Br-].CN1C=C[N+](CC2=CC=C(C=C2)C(=O)C2=CC=CC=C2)=C1,94.0
[Br-].CC1=[N+](CC2=CC=CC=C2C)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,225.0
[Br-].CC1=[N+](CC2=CC=CC=C2)C=CN1CCCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,172.0
[Br-].CC1=[N+](CC2=CC=CC=C2Cl)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,199.0
[Br-].CC1=[N+](CC2=CC(C)=CC=C2)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,211.0
[Br-].CC1=[N+](CC2=CC(Cl)=CC=C2)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,222.0
[Br-].CC1=[N+](CC2=CC=C(Cl)C=C2)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,134.0
[Br-].CC1=[N+](CC2=CC=CC=C2)C=CN1CCCCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,156.0
[Br-].CC1=[N+](CC2=CC=C(C=C2)N(=O)=O)C=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,216.0
[Br-].CC(C)(C)[N+]1=CN(CC2=CC=CC=N2)C=C1,65.0
[Br-].CCN(CC)C(=O)C[N+]1=CN(C=C1)C(C)(C)C,118.0
[Br-].CN1C=C[N+](CC2=CC=CC=C2)=C1SC1=CC=CC=C1,107.0
[Br-].CCN(CC)C(=O)C[N+]1=CN(C=C1)C1=C(C)C=C(C)C=C1C,175.0
[Br-].CC(C)(C)C1=CC(CN2C=C[N+](=C2)C(C)(C)C)=C(N)C(=C1)C(C)(C)C,184.0
[Br-].CC(C)(C)C1=CC(CN2C=C[N+](=C2)C(C)(C)C)=C(C(=C1)C(C)(C)C)N(=O)=O,184.0
[Br-].CC[N+]1=CN(CCC2=CC=CC=C2)C=C1,43.0
[Br-].C(N1C=C[N+](CC2=CC=CC=C2)=C1SC1=CC=CC=C1)C1=CC=CC=C1,171.0
[Br-].CN1C=C[N+](CC(C)=NO)=C1,167.0
[Br-].CC1=CC(C)=C(N2C=C[N+](=C2)C2=C(C)C=C(C)C=C2C)C(C)=C1,308.0
[Br-].CCCCCCCCCCCCCCCCN1C=C[N+](CC(C)=NO)=C1,124.0
[Br-].CCCCCCCCCCCCCCCCCCOCC(COC[N+]1=CN(C)C=C1)OCCCCCCCCCCCCCCCCCC,79.0
[Br-].CN1C=C[N+](CCCOC2=CSC=C2C)=C1C,118.0
[Br-].COC(=O)CN1C=C(C(=O)OC)[N+](CC(=O)OC)=C1,131.0
[Br-].COC(=O)CN1C=C(C(=O)NC2=CC=CC=C2)[N+](CC(=O)OC)=C1,183.0
[Br-].CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCCCCCCC[N+]1=CN(C)C=C1)C(=O)OCC,81.0
[Br-].C[N+]1=CN(CC2=CC3=CC=C2CCC2=CC=C(CC3)C(=C2)C2=NC(C)(C)CO2)C=C1,112.0
[Br-].CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCC)C(=O)OCCCCCCCCCCC[N+]1=CN(C)C=C1,79.0
[Br-].C=CN1C=C[N+](CC#C)=C1,158.0
[Br-].C=CCN1C=C[N+](CC#C)=C1,66.0
[Br-].CC(C)CN1C=C[N+](CC(C)C)=C1,85.0
[Br-].CCCCCCNC(=O)CN1C=C[N+](CC(=O)NCCCCCC)=C1,132.0
[Br-].CC1=CC(C)=C(C(C)=C1)[N+]1=CN(CC2=CC3=CC=C2CCC2=CC=C(CC3)C(=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,275.0
[Br-].CCC[N+]1=CN(CC=C)C=C1,30.0
[Br-].C#CCN1C=C[N+](CC#C)=C1,142.0
[Br-].CCCCC[N+]1=CN(CC=C)C=C1,21.0
[Br-].CCCCCCCCCCCCN1C=C[N+](CC[C@H](C)CCC=C(C)C)=C1,6.0
[Br-].CCCCCCCCCCCCCCCCCCN1C=C[N+](CC[C@H](C)CCC=C(C)C)=C1,41.0
[Br-].CC(=O)C1=C(C(N2C=C[N+](CC(=O)C3=CC=CC=C3)=C2)=C(NC2=CC=CC=C2)S1)C1=CC=CC=C1,199.0
[Br-].CCOC(=O)CCCN1C(C)=[N+](CC2=CC=CC=C2)C2=CC=CC=C12,231.0
[Br-].CCCCCCCCCCCC[N+]1=CN(CC)C2=CC=CC=C12,71.0
[Br-].C[N+]1=C(NC2=CC=CC=C12)C1=CC=CC=C1C(O)=O,270.0
[Br-].CCCCCCCCCN1C=[N+](CCCCCCCCC)C2=CC=CC=C12,97.0
[Br-].CCCCCCCCCCCCCCCC[N+]1=CN(CC)C2=CC=CC=C12,67.0
[Br-].CN1C2=CC=C(C=C2[N+](C)=C1C1=CC=C(C=C1)N(=O)=O)N(=O)=O,255.0
[Br-].CN1C2=CC=CC=C2[N+](C)=C1C(F)(F)F,260.0
[Br-].CCC1=[N+](C)C2=CC(=CC=C2N1C)N(=O)=O,245.0
[Br-].CCN1C(C)=[N+](CCC=O)C2=CC(Cl)=C(Cl)C=C12,280.0
[Br-].CN1C2=CC=C(Cl)C=C2[N+](C)=C1C(F)(F)F,192.0
[Br-].CN1C2=C(Br)C(Br)=C(Br)C(Br)=C2[N+](C)=C1C(F)(F)F,213.0
[Br-].CCN1C2=CC(Cl)=C(Cl)C=C2[N+](CCC(C)=O)=C1CC1=CC=CC=C1,173.0
[Br-].CCOC(=O)C[N+]1=C(N(C)C2=CC=C(C=C12)C#N)C1=CC=C(O1)C1=CC=C(Cl)C=C1,207.0
[Br-].CCOC(=O)C[N+]1=C(N(C)C2=CC=C(C=C12)C(=O)OC)C1=CC=C(O1)C1=CC=C(Cl)C=C1,209.0
[Br-].CCOC(=O)C[N+]1=C(N(C)C2=CC=C(C=C12)S(C)(=O)=O)C1=CC=C(O1)C1=CC=C(Cl)C=C1,225.0
[Br-].CCN1C(=CC=CC2=[N+](CCO)C3=CC(=CC=C3N2CCOC(C)=O)C#N)N(CC)C2=CC(=CC=C12)C#N,188.0
[Br-].CCN1C(=CC=CC2=[N+](CC)C3=C(Br)C(Br)=C(Br)C(Br)=C3N2CC)N(CC)C2=C(Br)C(Br)=C(Br)C(Br)=C12,215.0
