smiles,MP
C=CCOn1cc[n+](Cc2ccc3c(c2)OCO3)c1.[Br-],137.0
CN(C)c1ccc(C(=O)C[n+]2ccn(Oc3ccccc3)c2)cc1.[Br-],141.0
CC(C)(C)C(=O)On1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],166.0
Clc1ccc(C[n+]2ccn(OCCc3ccccc3)c2)c(Cl)c1.[Br-],138.0
CCc1n(Oc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],171.0
Cc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],140.0
CCc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],184.0
Cc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],174.0
CCc1n(OCc2ccccc2)cc[n+]1Cc1ccc(Cl)cc1Cl.[Br-],144.0
CCc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],170.0
CCc1n(OCc2ccccc2)cc[n+]1Cc1cc(OC)c(OC)c(OC)c1.[Br-],159.0
Cc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],105.0
CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],176.0
Cc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],190.0
Cc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],168.0
CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],130.0
CCc1n(OCc2c(Cl)cccc2Cl)cc[n+]1OCc1c(Cl)cccc1Cl.[Br-],156.0
CCc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],169.0
Cn1c[n+](C)cc1Cl.[Br-],196.0
CCOC(=O)C(Cn1cc[n+](C)c1)=NO.[Br-],178.0
Cc1n(C)cc[n+]1Cc1ccccc1C(=O)Oc1ccc([N+](=O)[O-])cc1.[Br-],224.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCO)cn1C.[Br-],120.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(C)c2)cn1C.[Br-],115.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccccc2C)cn1C.[Br-],115.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccccc2)cn1C.[Br-],49.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCOc2ccccc2)cn1C.[Br-],82.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCCOc2ccccc2)cn1C.[Br-],51.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(Cl)c2)cn1C.[Br-],155.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc([N+](=O)[O-])cc2)cn1C.[Br-],157.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc([N+](=O)[O-])c2)cn1C.[Br-],181.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(F)cc2)cn1C.[Br-],91.0
COC(=O)C=Cc1ccc(C[n+]2ccn(C(C)=O)c2)cc1.[Br-],154.0
CCOC(=O)n1cc[n+](Cc2ccc(C=CC(=O)OC)cc2)c1.[Br-],129.0
COC(=O)C=Cc1ccc(C[n+]2ccn(C(=O)c3ccccc3)c2)cc1.[Br-],155.0
CC(=O)n1cc[n+](Cc2ccccc2)c1.[Br-],126.0
ON=CC[n+]1cc[nH]c1C1OCCO1.[Br-],134.0
Cn1cc[n+](CC=NO)c1C1OCCO1.[Br-],194.0
Cc1n(CC2CC(c3ccccc3)(c3ccccc3)C(=O)O2)cc[n+]1Cc1ccccc1.[Br-],220.0
CC(=O)N1CCC(c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c[n+]2CC(=O)c2ccccc2)CC1.[Br-],231.0
Cn1cc[n+](CC(O)c2ccccc2)c1.[Br-],197.0
CCCCCCCn1cc[n+](CC(=O)c2ccc(NS(C)(=O)=O)cc2)c1.[Br-],79.0
C=CCn1cc(Cl)[n+](C)c1.[Br-],142.0
Cn1cc[n+](C2(C(C)(C)C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1.[Br-],180.0
Cc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],186.0
Cc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],153.0
Cn1cc[n+](CC(=O)c2ccco2)c1.[Br-],147.0
Cc1ccc(C(=O)C[n+]2ccn(C)c2)cc1C.[Br-],164.0
Cc1ccc(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],180.0
Cn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],149.0
Cn1cc[n+](CC(=O)c2ccccc2F)c1.[Br-],179.0
COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],158.0
Cn1cc[n+](CC(=O)c2cccc(Cl)c2)c1.[Br-],176.0
CCOc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],145.0
Cn1cc[n+](CC(=O)c2ccc(C#N)cc2)c1.[Br-],212.0
Cc1cc(C)c(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],223.0
Cn1cc[n+](CC(=O)c2cccc3ccccc23)c1.[Br-],231.0
Cn1cc[n+](CC(=O)c2ccc3ccccc3c2)c1.[Br-],239.0
COc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],172.0
CCOc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],138.0
COc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],166.0
CCCOc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],85.0
COc1cccc(C(=O)C[n+]2ccn(C(C)C)c2)c1.[Br-],178.0
Cn1cc[n+](CC(=O)c2ccc(Cl)c(Cl)c2)c1.[Br-],184.0
CC(=O)Nc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],203.0
COc1cc(OC)cc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],240.0
COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1OC.[Br-],232.0
COc1cccc(C(=O)C[n+]2ccn(-c3ccccc3)c2)c1.[Br-],147.0
COc1cccc(C(=O)C[n+]2ccn(C)c2)c1OC.[Br-],216.0
COc1ccc(OC)c(C(=O)C[n+]2ccn(C)c2)c1.[Br-],209.0
COc1cccc(C(=O)C[n+]2ccn(C)c2SC(C)C)c1.[Br-],158.0
Cc1ccc(C(=O)C[n+]2cn(C)c(-c3ccccc3)c2-c2ccccc2)cc1.[Br-],182.0
C=CCn1cc[n+](CCC#N)c1.[Br-],89.0
Cn1cc[n+](CCCCCC(=O)O)c1.[Br-],104.0
C=CC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],116.0
N#CCCC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],132.0
N#CCCn1cc(-c2ccccc2)[n+](Cc2ccccc2)c1.[Br-],174.0
COC(=O)c1ccc(NC(=O)C[n+]2cn(CCC#N)cc2-c2ccccc2)cc1.[Br-],206.0
Cc1n(O)cc(Br)[n+]1O.[Br-],154.0
On1cc[n+](O)c1Br.[Br-],181.0
Cc1c(C)[n+](O)c(Br)n1O.[Br-],152.0
N#Cc1n(O)cc(Br)[n+]1O.[Br-],161.0
On1cc(Br)[n+](O)c1-c1ccccc1.[Br-],158.0
Cn1cc[n+](Cc2ccc(C(=O)c3ccccc3)cc2)c1.[Br-],94.0
Cc1ccccc1C[n+]1ccn(CCC(C(N)=O)(c2ccccc2)c2ccccc2)c1C.[Br-],225.0
Cc1n(CCCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],172.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1Cl.[Br-],199.0
Cc1cccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)c1.[Br-],211.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1cccc(Cl)c1.[Br-],222.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(Cl)cc1.[Br-],134.0
Cc1n(CCCCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],156.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],216.0
CC(C)(C)[n+]1ccn(Cc2ccccn2)c1.[Br-],65.0
CCN(CC)C(=O)C[n+]1ccn(C(C)(C)C)c1.[Br-],118.0
Cn1cc[n+](Cc2ccccc2)c1Sc1ccccc1.[Br-],107.0
CCN(CC)C(=O)C[n+]1ccn(-c2c(C)cc(C)cc2C)c1.[Br-],175.0
CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c(N)c(C(C)(C)C)c1.[Br-],184.0
CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c([N+](=O)[O-])c(C(C)(C)C)c1.[Br-],184.0
CC[n+]1ccn(CCc2ccccc2)c1.[Br-],43.0
[Br-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2Sc2ccccc2)cc1,171.0
CC(C[n+]1ccn(C)c1)=NO.[Br-],167.0
CC[n+]1ccn([C@H](CO)C(C)C)c1.[Br-],12.0
CC[n+]1ccn([C@H](CO)CC(C)C)c1.[Br-],16.0
CCCCCCCCCCCCCCCCn1cc[n+](CC(C)=NO)c1.[Br-],124.0
CCCCCCCCCCCCCCCCCCOCC(COC[n+]1ccn(C)c1)OCCCCCCCCCCCCCCCCCC.[Br-],79.0
Cc1cscc1OCCC[n+]1ccn(C)c1C.[Br-],118.0
COC(=O)Cn1cc(C(=O)OC)[n+](CC(=O)OC)c1.[Br-],131.0
COC(=O)Cn1cc(C(=O)Nc2ccccc2)[n+](CC(=O)OC)c1.[Br-],183.0
CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCCCCCCC[n+]1ccn(C)c1)C(=O)OCC.[Br-],81.0
C[n+]1ccn(Cc2cc3ccc2CCc2ccc(c(C4=NC(C)(C)CO4)c2)CC3)c1.[Br-],112.0
CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCC)C(=O)OCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],79.0
C#CC[n+]1ccn(C=C)c1.[Br-],158.0
C#CC[n+]1ccn(CC=C)c1.[Br-],66.0
CC(C)Cn1cc[n+](CC(C)C)c1.[Br-],85.0
CCCCCCNC(=O)Cn1cc[n+](CC(=O)NCCCCCC)c1.[Br-],132.0
C=CCn1cc[n+](CCC)c1.[Br-],30.0
C#CCn1cc[n+](CC#C)c1.[Br-],142.0
C=CCn1cc[n+](CCCCC)c1.[Br-],21.0
CCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],6.0
CCCCCCCCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],41.0
CC(=O)c1sc(Nc2ccccc2)c(-n2cc[n+](CC(=O)c3ccccc3)c2)c1-c1ccccc1.[Br-],199.0
CCOC(=O)CCCn1c(C)[n+](Cc2ccccc2)c2ccccc21.[Br-],231.0
CCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],71.0
CCCCCCCCCn1c[n+](CCCCCCCCC)c2ccccc21.[Br-],97.0
CCCCCCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],67.0
CCc1n(C)c2ccc([N+](=O)[O-])cc2[n+]1C.[Br-],245.0
Cn1c(C(F)(F)F)[n+](C)c2cc(Cl)ccc21.[Br-],192.0
Cn1c(C(F)(F)F)[n+](C)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],213.0
CCn1c(Cc2ccccc2)[n+](CCC(C)=O)c2cc(Cl)c(Cl)cc21.[Br-],173.0
CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C#N)cc21.[Br-],207.0
CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C(=O)OC)cc21.[Br-],209.0
CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(S(C)(=O)=O)cc21.[Br-],225.0
CCN1C(=CC=Cc2n(CCOC(C)=O)c3ccc(C#N)cc3[n+]2CCO)N(CC)c2cc(C#N)ccc21.[Br-],188.0
CCN1C(=CC=Cc2n(CC)c3c(Br)c(Br)c(Br)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],215.0
CCN1C(=CC=Cc2n(CCOC(C)=O)c3ccc(C#N)cc3[n+]2CCOC(C)=O)N(CC)c2cc(Cl)c(Cl)cc21.[Br-],163.0
CCNS(=O)(=O)c1ccc2c(c1)[n+](CCCCS(=O)(=O)NC(C)=O)c(C=CC=C1Oc3cc(C)c(C)cc3N1CC)n2CC.[Br-],153.0
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCOCCC(=O)O)N(CCOCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],225.0
Cc1n(C)c2ccccc2[n+]1CC#N.[Br-],243.0
COc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C.[Br-],196.0
Cn1c[n+](CC(=O)c2ccccc2)c2cc([N+](=O)[O-])ccc21.[Br-],224.0
CCCCn1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],213.0
COc1ccc2c(c1)[n+](CC(=O)c1ccc([N+](=O)[O-])cc1)cn2C.[Br-],239.0
Cc1n(-c2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],227.0
Cn1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc([N+](=O)[O-])ccc21.[Br-],236.0
CCN(CC)CCn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],198.0
COc1ccc(OC)c2c1n(Cc1ccccc1)c[n+]2CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],227.0
CC(C)(C)C(=O)C[n+]1c(N)n(N)c2ccccc21.[Br-],248.0
CC(C)n1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],208.0
COC(=O)C[n+]1c(N)n(C)c2ccccc21.[Br-],241.0
CCCCn1c(N)[n+](CC(=O)OC)c2ccccc21.[Br-],228.0
Cn1c(SCC(=O)c2ccccc2)[n+](N)c2ccccc21.[Br-],123.0
N#CCCCn1c[n+](CCC#N)c2ccccc21.[Br-],151.0
COC(=O)Cn1c(C)[n+](CC(C)=O)c2ccccc21.[Br-],231.0
CCOC(=O)Cn1c(CC)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],235.0
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(OC)cc2)c2ccccc21.[Br-],215.0
O=C(O)Cn1c(Cc2ccccc2)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],176.0
CCCCNC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],217.0
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],228.0
CCOC(=O)Cn1c(Cc2ccccc2)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],212.0
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],248.0
CCCCCCCCN1C(=CC=Cc2n(CCCCCCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],109.0
CCCCCCCCCCCCN1C(=CC=Cc2n(CCCCCCCCCCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],96.0
C=CC[n+]1cn(C(C)CC#N)c2cccc(C)c21.[Br-],181.0
Cc1cccc2c1[n+](CCCC#N)cn2C(C)CC#N.[Br-],188.0
Cc1cccc2c1[n+](Cc1ccccc1)cn2C(C)CC#N.[Br-],215.0
COC(=O)c1ccc(NC(=O)C[n+]2cn(C(C)CC#N)c3cccc(C)c32)cc1.[Br-],142.0
COC(=O)C[n+]1c(N)n(NCc2ccccc2)c2ccccc21.[Br-],216.0
C#CC[n+]1c(CO)n(CCC#N)c2ccccc21.[Br-],187.0
C=CC[n+]1c(CO)n(CCC#N)c2ccccc21.[Br-],187.0
CCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],158.0
Cc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],202.0
CCCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],209.0
N#CCCn1c(CO)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],205.0
CCCCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],173.0
CC(O)c1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],183.0
Cc1n(N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],230.0
Cc1n(N)c2ccccc2[n+]1CC(=O)c1cccs1.[Br-],222.0
Cc1n(N=Cc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],220.0
Cc1n(NCc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],219.0
Cc1n(N=Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],238.0
Cc1n(NCc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],229.0
CCn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],113.0
C=CCn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],106.0
O=C(C[n+]1cn(CO)c2ccccc21)c1ccccc1.[Br-],183.0
C=CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],215.0
CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],198.0
C=C(Br)Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],164.0
O=C(C[n+]1cn(CO)c2ccccc21)c1ccc(Br)cc1.[Br-],239.0
C=C(Br)Cn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],142.0
O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1ccc(Br)cc1.[Br-],126.0
CC(=O)C[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],129.0
CCOC(=O)C[n+]1c(C)n(Cc2ccccc2)c2ccccc21.[Br-],242.0
CC(=O)C[n+]1cn(C)c2ccccc21.[Br-],119.0
Cn1c(Sc2ccccc2)[n+](Cc2ccccc2)c2ccccc21.[Br-],162.0
C=CCn1c[n+](CC=C)c2ccccc21.[Br-],96.0
CC=CC[n+]1cn(CCOCC)c2ccccc21.[Br-],107.0
C#CC[n+]1cn(CC=C)c2ccccc21.[Br-],178.0
C=CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],201.0
CC=CC[n+]1cn(CCOCC)c2ccc(C)cc21.[Br-],77.0
C=CC[n+]1cn(CCOCC)c2ccc(C)cc21.[Br-],128.0
CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],208.0
C=CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],125.0
C=CCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],179.0
CCOCCn1c[n+](CCc2ccccc2)c2ccccc21.[Br-],86.0
C=CCn1c[n+](CC#C[Si](C)(C)C)c2ccccc21.[Br-],145.0
C#CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],166.0
COCCn1c[n+](CCc2ccccc2)c2cc(C)ccc21.[Br-],122.0
C[Si](C)(C)CCCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],129.0
Cc1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1.[Br-],123.0
COc1ccccc1C[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],176.0
O=[N+]([O-])c1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1.[Br-],180.0
O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1cccs1.[Br-],205.0
CCCCCCCC[n+]1c(C)n(CC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215.0
CCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],247.0
CCCCCCCC[n+]1c(C)n(CCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],201.0
CCCCCCCC[n+]1c(C)n(CCCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215.0
CCCCCCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],157.0
CCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],146.0
CCCCCCCCN1C(=CC=Cc2n(CCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCCC)N(CCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],114.0
CCCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],128.0
CCCCCCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],107.0
CC(C)Cn1c[n+](C)c2ccccc21.[Br-],186.0
CC(C)n1c[n+](C(C)C)c2ccccc21.[Br-],125.0
CC(C)Cn1c[n+](CC(C)C)c2ccccc21.[Br-],178.0
Nc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)O.[Br-],160.0
CCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],233.0
CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(C)cc2)c2ccccc21.[Br-],243.0
CCCCCCCCCCCC[n+]1c(N)n(CCCc2ccccc2)c2ccccc21.[Br-],228.0
Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCBr.[Br-],240.0
CC(C)(C)OC(=O)NCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],216.0
Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCN1C(=O)c2ccccc2C1=O.[Br-],200.0
CC(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],225.0
Cn1cc[n+](CC(=O)c2ccc(C(N)=O)cc2)c1.[Br-],235.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],231.0
Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(-c2ccccc2)cc1.[Br-],249.0
CC(=O)Cn1c(C)[n+](C)c2ccccc21.[Br-],234.0
CCOC(=O)C[n+]1c(C)n(CC)c2ccccc21.[Br-],233.0
Cn1c[n+](CC(=O)c2ccccc2)c2cc(Cl)ccc21.[Br-],234.0
CCCCCCCCCCCCCCCCn1c(C)[n+](CCCCCCCCCCCCCCCC)c2ccccc21.[Br-],239.0
Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c[n+]1CC(=O)c1ccccc1.[Br-],206.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C.[Br-],220.0
CCn1c[n+](CC)c2ccccc21.[Br-],206.0
Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],211.0
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(C)cc2)c2ccccc21.[Br-],217.0
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],211.0
CCCCCCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],208.0
Cc1n(CCc2ccccc2)cc[n+]1CC(=O)c1ccc(Br)cc1.[Br-],193.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCc2ccccc2)cn1C.[Br-],173.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(-c3ccccc3)cc2)cn1C.[Br-],179.0
CCc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],178.0
C[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],174.0
O=C(Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21)c1ccccc1.[Br-],178.0
CCOC(=O)C[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],167.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(Br)cc2)cn1C.[Br-],159.0
Cc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],150.0
CCCn1cc[n+](CC(=O)c2ccccc2)c1.[Br-],149.0
CC[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],137.0
CCOC(=O)C[n+]1cn(C)c2ccccc21.[Br-],157.0
C[Si](C)(C)CCCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],155.0
CCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],103.0
CCCC[n+]1cc(C[C@H]2COC(=O)[C@H]2CC)n(C)c1.[Br-],111.0
COC(=O)Cn1cc[n+](CC(=O)c2ccccc2)c1.[Br-],125.0
CCCCCCCCn1c[n+](CCCCCCCC)c2ccccc21.[Br-],107.0
CCCn1c[n+](CCC#N)c2ccccc21.[Br-],120.0
CCCCCCCCCCn1cc[n+](C)c1C.[Br-],85.0
CC[n+]1ccn(C)c1.[Br-],78.0
Cn1cc[n+](CCO)c1.[Br-],97.0
[Br-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,63.0
CCC[n+]1ccn(C)c1.[Br-],35.0
Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccccc1.[Br-],239.0
CC(C)(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],241.0
Cn1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],249.0
Cc1ccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)cc1.[Br-],241.0
Cc1n(CCCC(=O)O)c2ccccc2[n+]1Cc1ccccc1.[Br-],235.0
Cc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C.[Br-],245.0
Cc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],248.0
CCCCCCCCCn1c(C)[n+](CCCCCCCCC)c2ccccc21.[Br-],246.0
