cation,anion
CC1=[NH+]N(C)NN1C,O=[N+]([O-])[O-]
[N-]=[N+]=NC1=N[NH2+]C=N1,[O-][Cl+3]([O-])([O-])[O-]
CC(C)C[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+]1C=CN(CCCCN2C=C[NH+](C)C2)C1,F[P-](F)(F)(F)(F)F
CC[n+]1ccccc1,F[P-](F)(F)(F)(F)F
C=CC[NH+](CC)CC,O=S(=O)([O-])C(F)(F)F
CCC[NH+](C)C,O=S(=O)([O-])C(F)(F)F
CC[NH+](C)CC,O=S(=O)([O-])C(F)(F)F
CCC[NH+](CC)CC,O=S(=O)([O-])C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)F
CCC[NH+](C)CCC,O=S(=O)([O-])C(F)(F)F
C=CC[NH+](C)CC=C,O=S(=O)([O-])C(F)(F)F
CCCCCCCC[n+]1cccc2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
[NH3+]O,[O-][Cl+3]([O-])([O-])[O-]
C[N+](C)(C)CCO,O=C([O-])C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH4+],[F-]
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,Cc1cc(Cl)ccc1OC(C)C(=O)[O-]
CCCC[n+]1ccn(C)c1,Cc1cc(Cl)ccc1OC(C)C(=O)[O-]
CCCCCCCCCCCC[n+]1ccccc1,O=C([O-])COc1ccc(Cl)cc1Cl
CCCCCCCCCCCC[n+]1ccccc1,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCCCCCCCC[n+]1ccccc1,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCC[N+](C)(C)CCO,[Br-]
CCCCCCCCCC[N+]1(C)CCOCC1,[Br-]
CCCCCCCCCCCC[N+](C)(C)CCOCCO,[Br-]
CC(C)[NH3+],O=C([O-])COc1ccc(Cl)cc1Cl
C[NH2+]C,O=C([O-])COc1ccc(Cl)cc1Cl
OCC[NH2+]CCO,O=C([O-])COc1ccc(Cl)cc1Cl
OCC[NH+](CCO)CCO,O=C([O-])COc1ccc(Cl)cc1Cl
CCCC[P+](CCCC)(CCCC)CC(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CCCC[P+](CC)(CCCC)CCCC,CCCCCCCCCCCCCCCCCC(=O)[O-]
CCCCCCCCCCCCCCCC[N+](C)(C)C,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1
CCCC[n+]1ccn(C)c1,[NH-]S(=O)(=O)C(F)(F)F
CCCC[N+]1(C)CCCC1,[NH-]S(=O)(=O)C(F)(F)F
CCCC[N+](C)(C)C,[NH-]S(=O)(=O)C(F)(F)F
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[NH-]S(=O)(=O)C(F)(F)F
C[n+]1cc2n(n1)CCCC2,[I-]
CC[n+]1cc2n(n1)CCCC2,[I-]
CCC[n+]1cc2n(n1)CCCC2,[I-]
CCCC[n+]1cc2n(n1)CCCC2,[I-]
COC(=O)/C=C/c1ccc(OCCC[n+]2ccn(C)c2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC(CC[n+]1ccn(C)c1)Oc1ccc(/C=C/C(=O)OC)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[NH+](C)CCOC(c1ccccc1)c1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,O=C([O-])COc1ccc(Cl)cc1Cl
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,COc1c(Cl)ccc(Cl)c1C(=O)[O-]
CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[B-](F)(F)F
Cc1cc(C)[n+](-c2ccccc2)n1C,F[P-](F)(F)(F)(F)F
CCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F
CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Br-]
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1cn(C)c(I)c1I,[I-]
CCCC[n+]1cn(C)c(I)c1I,N#C[N-]C#N
CCCC[n+]1cn(C)c(I)c1I,O=S(=O)([O-])c1ccccc1I
CC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-]
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-]
CC[n+]1ccccc1-c1ccccc1,[I-]
C1CCC2=NCCC[NH+]2CC1,O=[N+](O)c1c[n-]cn1
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-]
C1CCC2=NCCC[NH+]2CC1,O=[N+](O)c1ncc[n-]1
CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F
CCN(CC)CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[n+]1ccccc1-c1ccccc1,[I-]
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-]
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-]
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,[I-]
C[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F
CC[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F
C[n+]1ccccc1-c1ccc(F)cc1F,[I-]
CC[P+](CC)(CC)COC,N#C[N-]C#N
CCOCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])[O-]
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
CCCCc1ccc([N+]#N)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F
CC[N+]1=C(OC)CCC1,O=S(=O)(F)[N-]S(=O)(=O)F
CC[N+](C)(C)COC,F[B-](F)(F)C(F)(F)C(F)(F)F
CCCC[n+]1ccn(C)c1,F[PH](F)(F)(F)(F)F
CCCCCC[n+]1ccsc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[N+](CCCC)(CCCC)CCCC,CCC(=O)[O-]
CCCCCCCCCCCC[n+]1cc[nH]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
CC[n+]1ccc(C#N)cc1,CCOS(=O)(=O)[O-]
CCCC[n+]1cccc(C#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[P+](CCCC)(CCCC)CCCC,N=C(N)NCCC[C@H](N)C(=O)[O-]
CCCCCCCCCCCCCC[N+](C)(C)CC,c1cn[n-]c1
CC(C)N(CC[n+]1ccn(C)c1)C(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[n+]1cc[nH]c1C,O=S(=O)([O-])OC(C(F)(F)F)C(F)(F)F
CCCCCCCC[n+]1ccc2ccccc2c1,O=S(=O)(F)[N-]S(=O)(=O)F
C[N+](C)(C)CCO,CC(C)C(=O)[O-]
CCCCCCCCCCCC[n+]1ccn(CCCC)c1C,[Br-]
C[N+](C)(C)C,O=S(=O)([O-])CCCN1CCOCC1
CCCCCCCCCCCCCCCC[N+](C)(C)C,c1nnc[n-]1
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1ccccn1
CCCCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
CC[NH+]1C=NC([N+](=O)[O-])=C1,O=[N+]([O-])[O-]
CC[N+](CC)=C(C)OC,O=S(=O)([O-])C(F)(F)F
CCC[N+](C)(C)C,O=S(=O)(F)[N-]S(=O)(=O)F
CCC[n+]1ccn(-c2ccc(C)cc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1ccc(C)cc1,F[P-](F)(F)(F)(F)F
CCCCCCCCCCn1c[n+](CCF)cn1,O=S(=O)([O-])C(F)(F)F
C[N+]1(CCCCCC#N)CCCC1,[Br-]
C[N+](C)(C)CCO,O=C([O-])c1ccccc1
CCC[N+](CCC)(CCC)CCOCC,F[B-](F)(F)F
CC[N+](C)(C)CCCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CCn1cc[n+](C)c1,[Cl-]
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,CC(=O)[O-]
CCCCCCCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1,[I-]
CCCCCCCC[n+]1ccn(Cc2cc(Cn3ccnc3)cc(Cn3cc[n+](CCCCCCCC)c3)c2)c1,[Br-]
CCCCCCCCCCCCCC[N+](C)(C)CC,c1c[n-]cn1
CCCC[N+]1(C)CCCCCC1,O=S(=O)([O-])C(F)(F)F
CCCCCC[n+]1ccc(-c2ccncc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1(C)CCCC1,O=[N+]([O-])c1c[n-]nn1
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,Cc1ccc(S(=O)(=O)[O-])cc1
CCn1c[n+](C)c(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C)[n+]1cc(P(=O)(c2ccccc2)c2ccccc2)n(C)c1,F[B-](F)(F)F
CCCC[N+]1(CCCC#N)CCCC1,[I-]
c1ccc(C[n+]2ccccc2)cc1,O=S(=O)([O-])C(F)(F)F
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,N#C[N-]C#N
CCCCCCCCCCCCCCCC[n+]1ccccc1,CC(=O)Oc1ccccc1C(=O)[O-]
CCCCCCCCCCCCn1cc[n+](Cc2ccccc2)c1C,[Cl-]
CCCC[P+](CCCC)(CCCC)CCCC,N#C[N-]C#N
CCC[n+]1ccn(-c2ccc(C)cc2C)c1,[Br-]
CC[N+](CCO)(CCO)CCO,[Br-]
CCCCC[N+]1=C(CC)OC[C@@H]1C(C)C,F[PH](F)(F)(F)(F)F
C#CC[n+]1ccn(C)c1,O=[N+]([O-])[O-]
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,N#C[N-]C#N
CCCCCCCCCCCCCC[n+]1ccn(C)c1,F[PH](F)(F)(F)(F)F
CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
CCCCCCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[N+](CCCC)(CCCC)CCCC,CCCCc1ccc([B-](F)(F)F)cc1
C[n+]1ccn(CC#N)c1,N#C[N-]C#N
OC(COC1CCCCC1)C[n+]1ccccc1,[Cl-]
CCCCCCCCCCCC[n+]1ccn(C)c1,COc1ccccc1/C=C/C(=O)[O-]
CC(C)(C)OC(=O)NCCn1cc[n+](C(c2ccccc2)(c2ccccc2)c2ccccc2)c1,[Cl-]
CCCCn1c[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cn1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1ccn(C)c1,O=P([O-])(O)O
CCCCCCCCCCCCCCCCCC[n+]1ccccc1,[Br-]
CCCCCC[N+]1(C)CCCC1,[Br-]
CCCC[n+]1ccn(-c2ccc(CC)cc2)c1,[I-]
CCCC[N+](CCCC)(CCCC)CCCC,COc1cccc([B-](F)(F)F)c1
Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C,CS(=O)(=O)[O-]
CCC[N+](C)(C)C,F[B-](F)(F)c1ccccc1
CCCCCCCCCCCCCCOc1cc[n+](CCCCCCCCCCCCCC)cc1,[Br-]
CCCCCCCCCCCCCC[n+]1ccc(C)cc1,[Br-]
Cn1cc[n+](CCO[N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1
CCCC[N+](CCCC)(CCCC)CC(=O)OCC,[Br-]
CO[N+]1(C)CCOCC1,[O-][I+3]([O-])([O-])[O-]
CC[N+](C)(CC)CCOC,[Br-]
C=Cn1c[n+](CC)cn1,[Br-]
CCn1c[n+](CC)cn1,[I-]
CCCCCCCCCCCCCCCCn1cc[n+](CCCS(=O)(=O)O)c1,CS(=O)(=O)[O-]
CCCCCCCCCC[n+]1cccc2ccccc21,[Br-]
CCCCCCCC[N+](CC)(CC)CC,F[PH](F)(F)(F)(F)F
C[N+](C)(C)CCN=[N+]=[N-],[I-]
C[N+]1(C)CCOCC1,[Cl-]
CCCCCCn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,[I-]
CCCCCCCCCCCC[n+]1csc2ccccc21,[I-]
CCCC[N+](CCCC)(CCCC)CCCC,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1
CCn1cc([N+](=O)[O-])[n+](C)c1,O=S(=O)([O-])C(F)(F)F
CCCCCC[n+]1c(C)cc(C)n1C,CS(=O)(=O)[O-]
CC[N+](C)(CC)CC,N#C[B-](F)(C#N)C#N
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C(=O)[O-]
[NH3+]C(=O)c1cccnc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
Cn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,[I-]
CCC[n+]1ccn(-c2ccccc2)c1,[Br-]
CCCCCCCCCCCCCCCCCCCCCC[n+]1ccc(-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCCCCn1ccc[n+]1CCCCCC,[Br-]
N#CCCC[n+]1ccccc1,F[PH](F)(F)(F)(F)F
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,F[B-](F)(F)F
CCCCCCCCCCCC[n+]1ccn(-c2ccc([N+](=O)[O-])cc2)c1,[Br-]
C[N+]1(CC#N)CCCC1,[Br-]
N#CCCCn1cc[n+](CCCC#N)c1,[Cl-]
CCCC[N+](C)(CCCC)CCCC,N#C[S-]
C=C(C)C(=O)OCC[N+](C)(C)CC,[Br-]
CCCCCCCn1cc[n+](-c2ccccc2OC)c1,[Br-]
CSC(=O)c1cccc2c1sn[n+]2C,COS(=O)(=O)[O-]
C=CC[n+]1c(C)c(C)n(CC)c1C(C)C,[Br-]
CCCC[N+]1(C)CCOC1,[Br-]
CC[n+]1ccc(C(=O)OC)cc1,[I-]
CC[n+]1ccn(-c2ccccc2)c1,[Br-]
CCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1,[Br-]
CCCCC[n+]1ccn(-c2ccccc2)c1,[Br-]
CCCCn1cc[n+](-c2ccc(Br)cc2)c1,[I-]
CCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1,[Br-]
CCCCCC[n+]1cn(-c2ccccc2)cn1,[Br-]
CCCCCC[n+]1ccn(Cc2ccc(/C=C/c3ccccc3)cc2)c1,[I-]
c1ccc(C[n+]2ccccc2)cc1,[Cl-]
C[N+]1(CCC#N)CCCC1,[I-]
CCCCCC[n+]1csc2ccccc21,[I-]
CCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1,F[PH](F)(F)(F)(F)F
CC(C#N)[n+]1ccn(C)c1,[Br-]
CC(C)C[N+]1(C)CCCC1,[BH4-]
N#CCn1c[n+](CC#N)cn1,O=[N+]([O-])[O-]
CCCCCCCCCCCC[n+]1ccn(-c2c3ccccc3cc3ccccc23)c1,[I-]
CCn1c(C)c(C)[n+](C)c1C,[I-]
CCCC[P+](C)(CCCC)CCCC,F[B-](F)(F)F
C[n+]1cccnc1,[I-]
O=S(=O)(c1ccccc1)c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCCCC[n+]1ccc(C#N)cc1,F[PH](F)(F)(F)(F)F
C=CC[N+](C)(C)c1ccc(Br)cc1,[Br-]
CC(=O)OCC[N+](C)(C)C,[Cl-]
Cc1cccc[n+]1C,[I-]
CCC[n+]1ccn(-c2ccc(Br)cc2)c1,[Br-]
C[N+](C)(C)CCO,O=C([O-])CSc1c[nH]c2ccccc12
CCCCCCCC[n+]1ccn(-c2ccc3c(c2)Cc2ccccc2-3)c1,[I-]
CC(C)(C)c1cc[n+](Cc2ccccc2)cc1,[Br-]
Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C,F[B-](F)(F)F
Cc1nc(-n2nc(-c3ccccc3)n[n+]2-c2ccccc2)sc1C,[Br-]
Cc1cc(C)c(-[n+]2ccn(C3CCCCCCC3)c2)c(C)c1,F[B-](F)(F)F
CC[N+](CC)(CC)CC,[I-]
CCCCCCCCCCCC[N+]1(C)CCCC1,[Br-]
CC[n+]1cn(-c2ccccc2)cn1,[Br-]
CCCCCCCCCCCCCCCCCC[n+]1ccc(/C=C/c2ccccc2)cc1,[I-]
CC[N+]1(CCCC#N)CCCC1,[I-]
CC[n+]1ccn(-c2c(C)cc(C)cc2C)c1,[Br-]
CC[N+](CC)(CC)Cc1ccccc1,[Br-]
O=C(O)C[n+]1cccc2ccccc21,[Cl-]
C=CC[N+](C)(C)c1ccc(C)cc1,[I-]
Cn1cc[n+](C)c1P(c1ccccc1)c1ccccc1,[Cl-]
BrCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Br-]
c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[Cl-]
Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[Br-]
CCCC[N+]1(C)CCCCC1,[Br-]
NC(N)=[NH2+],O=S(=O)([O-])O
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C[n+]1cn(C)c2ccccc21,F[PH](F)(F)(F)(F)F
CCCCCCCCCCCCCCCCCCCC[N+]12CCN(CC1)CC2,[Br-]
CCCCCCCOC(=O)C[N+](C)(C)C,[Br-]
CCCCCCCCCCOC(=O)C[N+](C)(C)C,[Br-]
CCCCCCCCCCn1cc[n+](-c2c(C)cc(C)cc2C)c1,[Br-]
Cc1ccc([N+]#N)cc1,F[B-](F)(F)F
CCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(=O)C[n+]1ccccc1,[Br-]
Cn1cc[n+](CCOc2ccccc2C=O)c1,[Br-]
Cc1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,[Cl-]
C1=C[NH+](Cc2ccccc2)C=N1,Cc1ccc(S(=O)(=O)[O-])cc1
CC[S+](CC)CC,F[B-](F)(F)F
CC[N+](CC)(CC)CCCCBr,[Br-]
CCCC[N+]1(CCCC)CCCCC1,Cc1ccc(S(=O)(=O)[O-])cc1
CCCC[N+](C)(C)C(C)CC(F)(F)F,[I-]
N#[N+]c1ccccc1Oc1ccccc1,F[B-](F)(F)F
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)C[NH+]1C=NC=N1,O=P([O-])(O)O
CCCCCCCCCCNC(=O)CCCCC[n+]1ccccc1,[Br-]
CCCCC[N+]1(CCCCC)CCCCC1,Cc1ccc(S(=O)(=O)[O-])cc1
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,FC(F)(F)C(F)(F)[PH-](F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
Cc1ccc(-[n+]2ccccc2)cc1,[Cl-]
CCCCCCCCCCCC[n+]1ccn(CCCCC(=O)O[C@H]2CN[C@H](C(=O)O)C2)c1,F[B-](F)(F)F
CCOC(=O)CCC[N+]1(C)CCCC1,[Br-]
CCCCCCCCCCCCNC(=O)CCCCC[n+]1ccccc1,[Br-]
COCCN(CCOC)C(=O)C[n+]1ccn(C)c1C,[Br-]
C[N+](C)(C)C,FC(F)(F)[N-]C(F)(F)F
Cn1cc[n+](Cc2cc(=O)cc(-c3ccccc3)o2)c1,F[B-](F)(F)F
CCCCCCC[n+]1ccc(-c2ccncc2)cc1,[Br-]
CC[N+](CC)(CC)Cc1ccccc1,Cc1ccc(S(=O)(=O)[O-])cc1
C[N+](C)(N)N,O=[N+]([O-])[O-]
Ic1ccc(C[n+]2ccccc2)cc1,F[B-](F)(F)F
Cc1csc[n+]1C,[I-]
O=C(C[n+]1cccc(C=Nc2ccc(F)cc2)c1)c1ccc([N+](=O)[O-])cc1,F[B-](F)(F)F
CCOC(=O)C[n+]1ccn(C)c1C,[Br-]
C[NH2+]C,[Br-]
CN1[NH2+]N(Cc2ccccc2)C=C1c1ccccc1,[I-]
c1ccc(Cn2cc[n+](Cn3nnc4ccccc43)c2)nc1,F[P-](F)(F)(F)(F)F
CC[n+]1ccn2c1CCC2,[Br-]
CCCC[n+]1cccc(C#N)c1,[I-]
Cc1n[n+](C)c(C)n1N,F[PH](F)(F)(F)(F)F
C[N+](C)(C)CCCCCBr,[Br-]
CSc1scc[n+]1C,[I-]
CC[n+]1csc2ccccc21,[I-]
Cc1cc(C)c(N2CC[N+](c3c(C)cc(C)cc3C)=C2C(F)=C(F)F)c(C)c1,F[B-](F)(F)F
COc1ccc(C(C)[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(OC)c1,F[B-](F)(F)F
Cn1ccc[n+]1C,[I-]
Fc1c(F)c(F)c(C[n+]2ccccc2)c(F)c1F,[Br-]
C[N+](C)(C)CCl,[Cl-]
N#Cc1cc(Cn2c[n+](CCC(=O)O)c3ccccc32)c([N+](=O)[O-])cc1C#N,[Br-]
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[I-]
COc1cc(C=NCCn2cc[n+](C)c2)ccc1O,F[P-](F)(F)(F)(F)F
CCCCCCCCCCCCCCCC[N+](C)(C)CC,[Br-]
CCCC[n+]1ccn(C)c1C,CCCCCCCC/C=C\CCCCCCCCOCCOCCOS(=O)(=O)[O-]
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,[Br-]
C=CCSc1oc(-c2ccccc2)nc1[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[I-]
COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]
Cc1cc(C)c(Cn2cc[n+]3c4ccc(Cl)cc4c(-c4ccccc4)c(-c4ccccc4)c23)c(C)c1,[Cl-]
CCSc1oc(-c2ccc(Cl)cc2)nc1[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[I-]
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,[Br-]
CCCCn1c[n+](Cc2cc(=O)cc(-c3ccccc3)o2)c2ccccc21,[I-]
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]
CCCCCCCCCCCCCC[N+](C)(C)C,[Br-]
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([O-])[O-]
CC[n+]1cccc(C(F)(F)F)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCC[n+]1c(C)c(C)n(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCC[N+]1(C)CCCC1,COP(=O)([O-])SC
CCCCCCCCCCCCCCOC[N+](C)(C)CCO,CC1=CC(=O)[N-]S(=O)(=O)O1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCOCn1cc[n+](COCCC)c1CC,F[PH](F)(F)(F)(F)F
CCCCCCCOCn1cc[n+](COCCCCCCC)c1,F[B-](F)(F)F
CCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCC(=O)[O-]
CCC[N+]1(C)CCCC1,COP(=O)([O-])[Se]C
CCCCCCCCCC[P+](C)(CCCCCCCCCC)CCCCCCCCCC,[O-][Cl+3]([O-])([O-])[O-]
