Cation	Anion	Cationic family	Anionic family	T / K	p / MPa	ρ / kg/m3
im-2,1	otf	imidazolium	sulfonates	291,42	29,9	1406,61
im-2,1	otf	imidazolium	sulfonates	305,75	49,9	1405,17
im-2,1	otf	imidazolium	sulfonates	313,35	59,9	1404,41
im-2,1	otf	imidazolium	sulfonates	272,28	2,7	1408,53
im-2,1	otf	imidazolium	sulfonates	277,84	10,9	1407,96
im-2,1	otf	imidazolium	sulfonates	277,84	20,0	1413,12
im-2,1	otf	imidazolium	sulfonates	265,07	1,3	1414,41
im-2,1	otf	imidazolium	sulfonates	284,93	30,2	1412,40
im-2,1	otf	imidazolium	sulfonates	291,94	40,1	1411,69
im-2,1	otf	imidazolium	sulfonates	299,19	50,2	1410,96
im-2,1	otf	imidazolium	sulfonates	306,58	60,1	1410,23
im-2,1	otf	imidazolium	sulfonates	271,04	9,7	1413,82
im-2,1	otf	imidazolium	sulfonates	271,05	20,3	1419,10
im-2,1	otf	imidazolium	sulfonates	264,31	10,1	1419,79
im-2,1	otf	imidazolium	sulfonates	277,80	30,1	1418,42
im-2,1	otf	imidazolium	sulfonates	284,65	40,2	1417,71
im-2,1	otf	imidazolium	sulfonates	291,49	49,8	1417,02
im-2,1	otf	imidazolium	sulfonates	299,14	60,1	1416,26
im-2,1	otf	imidazolium	sulfonates	271,04	19,7	1419,12
im-2,1	otf	imidazolium	sulfonates	271,04	30,2	1424,07
im-2,1	otf	imidazolium	sulfonates	292,62	61,5	1421,86
im-2,1	otf	imidazolium	sulfonates	284,73	50,1	1422,67
im-2,1	otf	imidazolium	sulfonates	277,68	39,8	1423,39
im-2,1	otf	imidazolium	sulfonates	271,04	29,9	1424,08
im-2,1	otf	imidazolium	sulfonates	271,04	40,3	1428,49
im-2,1	otf	imidazolium	sulfonates	264,21	29,7	1429,20
im-2,1	otf	imidazolium	sulfonates	277,45	49,8	1427,83
im-2,1	otf	imidazolium	sulfonates	284,69	60,4	1427,09
im-2,1	otf	imidazolium	sulfonates	271,04	40,0	1428,50
im-2,1	otf	imidazolium	sulfonates	271,04	60,1	1437,92
im-2,1	otf	imidazolium	sulfonates	271,03	50,2	1433,45
im-2,1	otf	imidazolium	sulfonates	264,14	39,7	1434,17
im-2,1	otf	imidazolium	sulfonates	271,03	50,2	1433,46
im-2,1	otf	imidazolium	sulfonates	271,04	11,1	1414,79
im-2,1	otf	imidazolium	sulfonates	291,92	41,4	1412,67
im-2,1	otf	imidazolium	sulfonates	291,92	10,0	1396,94
im-2,1	otf	imidazolium	sulfonates	285,10	0,7	1397,61
im-2,1	otf	imidazolium	sulfonates	299,54	20,4	1396,18
im-2,1	otf	imidazolium	sulfonates	314,64	40,4	1394,69
im-2,1	otf	imidazolium	sulfonates	322,27	50,3	1393,94
im-2,1	otf	imidazolium	sulfonates	329,98	59,9	1393,19
im-2,1	otf	imidazolium	sulfonates	306,76	29,6	1395,48
im-2,1	otf	imidazolium	sulfonates	306,75	10,1	1384,72
im-2,1	otf	imidazolium	sulfonates	300,18	1,7	1385,35
im-2,1	otf	imidazolium	sulfonates	314,04	19,5	1384,01
im-2,1	otf	imidazolium	sulfonates	330,68	40,5	1382,40
im-2,1	otf	imidazolium	sulfonates	338,47	50,1	1381,64
im-2,1	otf	imidazolium	sulfonates	346,74	59,6	1380,85
im-2,1	otf	imidazolium	sulfonates	322,29	30,1	1383,21
im-2,1	otf	imidazolium	sulfonates	322,30	9,8	1371,63
im-2,1	otf	imidazolium	sulfonates	315,41	1,4	1372,29
im-2,1	otf	imidazolium	sulfonates	332,56	22,2	1370,66
im-2,1	otf	imidazolium	sulfonates	339,28	30,2	1370,02
im-2,1	otf	imidazolium	sulfonates	347,77	40,1	1369,21
im-2,1	otf	imidazolium	sulfonates	347,76	20,1	1357,09
im-2,1	otf	imidazolium	sulfonates	338,11	9,1	1358,00
im-2,1	otf	imidazolium	sulfonates	331,49	1,3	1358,62
im-2,1	otf	imidazolium	sulfonates	283,15	0,1	1395,60
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1391,50
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1387,30
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1383,10
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1378,90
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1374,80
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1370,60
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1366,40
im-2,1	otf	imidazolium	sulfonates	323,15	0,1	1362,30
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1358,10
im-2,1	otf	imidazolium	sulfonates	333,15	0,1	1353,90
im-2,1	otf	imidazolium	sulfonates	338,15	0,1	1349,70
im-2,1	otf	imidazolium	sulfonates	343,15	0,1	1345,50
im-2,1	otf	imidazolium	sulfonates	348,15	0,1	1341,40
im-2,1	otf	imidazolium	sulfonates	353,15	0,1	1337,20
im-2,1	otf	imidazolium	sulfonates	278,15	0,1	1403,30
im-2,1	otf	imidazolium	sulfonates	283,15	0,1	1398,90
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1394,50
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1390,20
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1385,90
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1381,60
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1377,30
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1373,10
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1368,90
im-2,1	otf	imidazolium	sulfonates	323,15	0,1	1364,80
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1360,60
im-2,1	otf	imidazolium	sulfonates	333,15	0,1	1356,50
im-2,1	otf	imidazolium	sulfonates	338,15	0,1	1352,50
im-2,1	otf	imidazolium	sulfonates	343,15	0,1	1348,40
im-2,1	otf	imidazolium	sulfonates	348,15	0,1	1344,40
im-2,1	otf	imidazolium	sulfonates	353,15	0,1	1340,40
im-2,1	otf	imidazolium	sulfonates	358,15	0,1	1336,40
im-2,1	otf	imidazolium	sulfonates	363,15	0,1	1332,50
im-2,1	otf	imidazolium	sulfonates	278,15	0,1	1400,51
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1392,02
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1383,58
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1375,19
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1366,86
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1358,59
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1383,58
im-2,1	otf	imidazolium	sulfonates	298,20	0,1	1368,00
im-2,1	otf	imidazolium	sulfonates	295,15	0,1	1390,00
im-2,1	otf	imidazolium	sulfonates	295,15	0,1	1390,00
im-2,1	otf	imidazolium	sulfonates	278,15	0,1	1400,52
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1392,04
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1383,60
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1375,22
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1366,90
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1358,63
im-2,1	otf	imidazolium	sulfonates	338,15	0,1	1350,43
im-2,1	otf	imidazolium	sulfonates	348,15	0,1	1342,30
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1379,60
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1370,20
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1361,10
im-2,1	otf	imidazolium	sulfonates	323,15	0,1	1352,00
im-2,1	otf	imidazolium	sulfonates	333,15	0,1	1342,80
im-2,1	otf	imidazolium	sulfonates	353,15	0,1	1325,30
im-2,1	otf	imidazolium	sulfonates	393,15	0,1	1291,10
im-2,1	otf	imidazolium	sulfonates	293,15	1,0	1380,00
im-2,1	otf	imidazolium	sulfonates	303,15	1,0	1370,70
im-2,1	otf	imidazolium	sulfonates	313,15	1,0	1361,60
im-2,1	otf	imidazolium	sulfonates	323,15	1,0	1352,50
im-2,1	otf	imidazolium	sulfonates	333,15	1,0	1343,30
im-2,1	otf	imidazolium	sulfonates	353,15	1,0	1325,90
im-2,1	otf	imidazolium	sulfonates	393,15	1,0	1291,70
im-2,1	otf	imidazolium	sulfonates	293,15	2,0	1380,60
im-2,1	otf	imidazolium	sulfonates	303,15	2,0	1371,50
im-2,1	otf	imidazolium	sulfonates	313,15	2,0	1362,20
im-2,1	otf	imidazolium	sulfonates	323,15	2,0	1353,20
im-2,1	otf	imidazolium	sulfonates	333,15	2,0	1344,00
im-2,1	otf	imidazolium	sulfonates	353,15	2,0	1326,60
im-2,1	otf	imidazolium	sulfonates	393,15	2,0	1292,40
im-2,1	otf	imidazolium	sulfonates	293,15	3,0	1381,10
im-2,1	otf	imidazolium	sulfonates	303,15	3,0	1372,10
im-2,1	otf	imidazolium	sulfonates	313,15	3,0	1362,90
im-2,1	otf	imidazolium	sulfonates	323,15	3,0	1353,80
im-2,1	otf	imidazolium	sulfonates	333,15	3,0	1344,60
im-2,1	otf	imidazolium	sulfonates	353,15	3,0	1327,20
im-2,1	otf	imidazolium	sulfonates	393,15	3,0	1293,20
im-2,1	otf	imidazolium	sulfonates	293,15	4,0	1381,80
im-2,1	otf	imidazolium	sulfonates	303,15	4,0	1372,70
im-2,1	otf	imidazolium	sulfonates	313,15	4,0	1363,50
im-2,1	otf	imidazolium	sulfonates	323,15	4,0	1354,40
im-2,1	otf	imidazolium	sulfonates	333,15	4,0	1345,30
im-2,1	otf	imidazolium	sulfonates	353,15	4,0	1327,90
im-2,1	otf	imidazolium	sulfonates	393,15	4,0	1293,90
im-2,1	otf	imidazolium	sulfonates	293,15	5,0	1382,50
im-2,1	otf	imidazolium	sulfonates	303,15	5,0	1373,20
im-2,1	otf	imidazolium	sulfonates	313,15	5,0	1364,10
im-2,1	otf	imidazolium	sulfonates	323,15	5,0	1355,10
im-2,1	otf	imidazolium	sulfonates	333,15	5,0	1346,00
im-2,1	otf	imidazolium	sulfonates	353,15	5,0	1328,60
im-2,1	otf	imidazolium	sulfonates	393,15	5,0	1294,50
im-2,1	otf	imidazolium	sulfonates	293,15	7,5	1383,90
im-2,1	otf	imidazolium	sulfonates	303,15	7,5	1374,60
im-2,1	otf	imidazolium	sulfonates	313,15	7,5	1365,70
im-2,1	otf	imidazolium	sulfonates	323,15	7,5	1356,70
im-2,1	otf	imidazolium	sulfonates	333,15	7,5	1347,60
im-2,1	otf	imidazolium	sulfonates	353,15	7,5	1330,30
im-2,1	otf	imidazolium	sulfonates	393,15	7,5	1296,40
im-2,1	otf	imidazolium	sulfonates	293,15	10,0	1385,40
im-2,1	otf	imidazolium	sulfonates	303,15	10,0	1376,10
im-2,1	otf	imidazolium	sulfonates	313,15	10,0	1367,30
im-2,1	otf	imidazolium	sulfonates	323,15	10,0	1358,20
im-2,1	otf	imidazolium	sulfonates	333,15	10,0	1349,20
im-2,1	otf	imidazolium	sulfonates	353,15	10,0	1332,00
im-2,1	otf	imidazolium	sulfonates	393,15	10,0	1298,10
im-2,1	otf	imidazolium	sulfonates	293,15	15,0	1388,20
im-2,1	otf	imidazolium	sulfonates	303,15	15,0	1379,00
im-2,1	otf	imidazolium	sulfonates	313,15	15,0	1370,20
im-2,1	otf	imidazolium	sulfonates	323,15	15,0	1361,20
im-2,1	otf	imidazolium	sulfonates	333,15	15,0	1352,30
im-2,1	otf	imidazolium	sulfonates	353,15	15,0	1335,30
im-2,1	otf	imidazolium	sulfonates	393,15	15,0	1302,00
im-2,1	otf	imidazolium	sulfonates	293,15	20,0	1391,00
im-2,1	otf	imidazolium	sulfonates	303,15	20,0	1381,90
im-2,1	otf	imidazolium	sulfonates	313,15	20,0	1373,10
im-2,1	otf	imidazolium	sulfonates	323,15	20,0	1364,20
im-2,1	otf	imidazolium	sulfonates	333,15	20,0	1355,40
im-2,1	otf	imidazolium	sulfonates	353,15	20,0	1338,50
im-2,1	otf	imidazolium	sulfonates	393,15	20,0	1305,20
im-2,1	otf	imidazolium	sulfonates	293,15	25,0	1393,70
im-2,1	otf	imidazolium	sulfonates	303,15	25,0	1384,70
im-2,1	otf	imidazolium	sulfonates	313,15	25,0	1376,00
im-2,1	otf	imidazolium	sulfonates	323,15	25,0	1367,20
im-2,1	otf	imidazolium	sulfonates	333,15	25,0	1358,40
im-2,1	otf	imidazolium	sulfonates	353,15	25,0	1341,90
im-2,1	otf	imidazolium	sulfonates	393,15	25,0	1308,70
im-2,1	otf	imidazolium	sulfonates	293,15	30,0	1396,40
im-2,1	otf	imidazolium	sulfonates	303,15	30,0	1387,50
im-2,1	otf	imidazolium	sulfonates	313,15	30,0	1378,80
im-2,1	otf	imidazolium	sulfonates	323,15	30,0	1370,10
im-2,1	otf	imidazolium	sulfonates	333,15	30,0	1361,40
im-2,1	otf	imidazolium	sulfonates	353,15	30,0	1344,80
im-2,1	otf	imidazolium	sulfonates	393,15	30,0	1312,00
im-2,1	otf	imidazolium	sulfonates	293,15	35,0	1399,10
im-2,1	otf	imidazolium	sulfonates	303,15	35,0	1390,20
im-2,1	otf	imidazolium	sulfonates	313,15	35,0	1381,60
im-2,1	otf	imidazolium	sulfonates	323,15	35,0	1372,90
im-2,1	otf	imidazolium	sulfonates	333,15	35,0	1364,30
im-2,1	otf	imidazolium	sulfonates	353,15	35,0	1347,80
im-2,1	otf	imidazolium	sulfonates	393,15	35,0	1315,30
im-2,1	otf	imidazolium	sulfonates	303,20	0,1	1377,30
im-2,1	otf	imidazolium	sulfonates	308,20	0,1	1373,30
im-2,1	otf	imidazolium	sulfonates	313,20	0,1	1369,30
im-2,1	otf	imidazolium	sulfonates	318,20	0,1	1365,30
im-2,1	otf	imidazolium	sulfonates	323,20	0,1	1361,20
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1389,50
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1385,30
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1381,10
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1376,90
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1372,70
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1368,60
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1389,50
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1385,30
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1381,10
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1376,90
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1372,70
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1368,60
im-2,1	otf	imidazolium	sulfonates	268,45	0,1	1411,49
im-2,1	otf	imidazolium	sulfonates	272,20	0,1	1408,79
im-2,1	otf	imidazolium	sulfonates	276,54	0,1	1404,33
im-2,1	otf	imidazolium	sulfonates	281,04	0,1	1400,26
im-2,1	otf	imidazolium	sulfonates	287,65	0,1	1394,08
im-2,1	otf	imidazolium	sulfonates	292,97	0,1	1389,96
im-2,1	otf	imidazolium	sulfonates	297,94	0,1	1385,93
im-2,1	otf	imidazolium	sulfonates	303,19	0,1	1381,81
im-2,1	otf	imidazolium	sulfonates	308,26	0,1	1377,30
im-2,1	otf	imidazolium	sulfonates	313,30	0,1	1373,19
im-2,1	otf	imidazolium	sulfonates	318,37	0,1	1368,79
im-2,1	otf	imidazolium	sulfonates	323,27	0,1	1364,69
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1360,37
im-2,1	otf	imidazolium	sulfonates	332,94	0,1	1356,00
im-2,1	otf	imidazolium	sulfonates	338,05	0,1	1352,58
im-2,1	otf	imidazolium	sulfonates	342,99	0,1	1349,05
im-2,1	otf	imidazolium	sulfonates	348,10	0,1	1344,79
im-2,1	otf	imidazolium	sulfonates	355,90	0,1	1339,21
im-2,1	otf	imidazolium	sulfonates	298,20	0,1	1381,30
im-2,1	otf	imidazolium	sulfonates	299,20	0,1	1380,50
im-2,1	otf	imidazolium	sulfonates	300,20	0,1	1379,70
im-2,1	otf	imidazolium	sulfonates	301,20	0,1	1378,90
im-2,1	otf	imidazolium	sulfonates	302,20	0,1	1378,10
im-2,1	otf	imidazolium	sulfonates	303,20	0,1	1377,30
im-2,1	otf	imidazolium	sulfonates	304,20	0,1	1376,50
im-2,1	otf	imidazolium	sulfonates	305,20	0,1	1375,70
im-2,1	otf	imidazolium	sulfonates	306,20	0,1	1374,90
im-2,1	otf	imidazolium	sulfonates	307,20	0,1	1374,10
im-2,1	otf	imidazolium	sulfonates	308,20	0,1	1373,30
im-2,1	otf	imidazolium	sulfonates	313,20	0,1	1369,30
im-2,1	otf	imidazolium	sulfonates	318,20	0,1	1365,30
im-2,1	otf	imidazolium	sulfonates	323,20	0,1	1361,30
im-2,1	otf	imidazolium	sulfonates	333,20	0,1	1353,20
im-2,1	otf	imidazolium	sulfonates	343,20	0,1	1345,20
im-2,1	otf	imidazolium	sulfonates	353,20	0,1	1337,20
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1392,47
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1384,05
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1375,68
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1367,37
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1382,90
im-2,1	otf	imidazolium	sulfonates	303,14	0,1	1374,60
im-2,1	otf	imidazolium	sulfonates	313,14	0,1	1366,30
im-2,1	otf	imidazolium	sulfonates	323,14	0,1	1358,00
im-2,1	otf	imidazolium	sulfonates	333,14	0,1	1349,80
im-2,1	otf	imidazolium	sulfonates	343,14	0,1	1341,70
im-2,1	otf	imidazolium	sulfonates	353,14	0,1	1333,70
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1385,00
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1388,99
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1384,73
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1380,51
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1376,34
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1372,16
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1368,01
im-2,1	otf	imidazolium	sulfonates	323,15	0,1	1363,86
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1359,73
im-2,1	otf	imidazolium	sulfonates	333,15	0,1	1355,67
im-2,1	otf	imidazolium	sulfonates	338,15	0,1	1351,57
im-2,1	otf	imidazolium	sulfonates	343,15	0,1	1347,49
im-2,1	otf	imidazolium	sulfonates	348,15	0,1	1343,42
im-2,1	otf	imidazolium	sulfonates	353,15	0,1	1339,35
im-2,1	otf	imidazolium	sulfonates	288,15	0,1	1440,74
im-2,1	otf	imidazolium	sulfonates	293,15	0,1	1436,51
im-2,1	otf	imidazolium	sulfonates	298,15	0,1	1432,24
im-2,1	otf	imidazolium	sulfonates	303,15	0,1	1427,98
im-2,1	otf	imidazolium	sulfonates	308,15	0,1	1423,75
im-2,1	otf	imidazolium	sulfonates	313,15	0,1	1419,56
im-2,1	otf	imidazolium	sulfonates	318,15	0,1	1415,34
im-2,1	otf	imidazolium	sulfonates	323,15	0,1	1411,17
im-2,1	otf	imidazolium	sulfonates	328,15	0,1	1407,01
im-2,1	otf	imidazolium	sulfonates	333,15	0,1	1402,86
im-2,1	pf6	imidazolium	PF6 derivatives	353,15	0,1	1421,80
im-2,1	pf6	imidazolium	PF6 derivatives	373,15	0,1	1404,90
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	10,0	1428,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	10,0	1410,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	10,0	1393,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	10,0	1377,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	10,0	1360,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	10,0	1344,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	10,0	1327,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	20,0	1434,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	20,0	1416,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	20,0	1400,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	20,0	1384,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	20,0	1367,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	20,0	1351,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	20,0	1336,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	30,0	1440,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	30,0	1423,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	30,0	1406,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	30,0	1390,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	30,0	1374,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	30,0	1359,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	30,0	1344,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	40,0	1446,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	40,0	1428,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	40,0	1412,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	40,0	1397,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	40,0	1381,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	40,0	1366,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	40,0	1351,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	50,0	1451,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	50,0	1434,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	50,0	1418,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	50,0	1403,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	50,0	1387,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	50,0	1372,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	50,0	1358,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	60,0	1456,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	60,0	1439,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	60,0	1424,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	60,0	1408,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	60,0	1393,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	60,0	1379,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	60,0	1364,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	70,0	1461,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	70,0	1445,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	70,0	1429,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	70,0	1414,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	70,0	1399,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	70,0	1385,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	70,0	1371,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	80,0	1466,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	80,0	1450,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	80,0	1435,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	80,0	1420,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	80,0	1405,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	80,0	1391,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	80,0	1377,00
im-2,1	pf6	imidazolium	PF6 derivatives	352,70	90,0	1471,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	90,0	1455,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	90,0	1440,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	90,0	1425,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	90,0	1411,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	90,0	1397,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	90,0	1383,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	100,0	1460,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	100,0	1445,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	100,0	1431,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	100,0	1417,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	100,0	1402,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	100,0	1389,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	110,0	1465,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	110,0	1450,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	110,0	1436,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	110,0	1422,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	110,0	1408,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	110,0	1395,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	120,0	1470,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	120,0	1455,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	120,0	1441,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	120,0	1427,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	120,0	1414,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	120,0	1400,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	130,0	1474,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	130,0	1460,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	130,0	1446,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	130,0	1432,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	130,0	1419,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	130,0	1405,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	140,0	1479,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	140,0	1464,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	140,0	1451,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	140,0	1437,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	140,0	1423,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	140,0	1411,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	150,0	1483,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	150,0	1469,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	150,0	1456,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	150,0	1442,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	150,0	1429,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	150,0	1416,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	160,0	1488,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	160,0	1474,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	160,0	1460,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	160,0	1447,00
im-2,1	pf6	imidazolium	PF6 derivatives	452,50	160,0	1434,00
im-2,1	pf6	imidazolium	PF6 derivatives	472,40	160,0	1421,00
im-2,1	pf6	imidazolium	PF6 derivatives	372,80	170,0	1492,00
im-2,1	pf6	imidazolium	PF6 derivatives	392,90	170,0	1478,00
im-2,1	pf6	imidazolium	PF6 derivatives	412,90	170,0	1465,00
im-2,1	pf6	imidazolium	PF6 derivatives	432,60	170,0	1451,00
